hex_id,lat,lng,district,ndvi,ndvi_trend_3y,lst_c,pop_density,built_density,road_density,dist_road_m,impervious,elevation_m,landuse,structural_component,behavioural_component,eco_risk_true,high_risk_true,rep_count,rep_sev_mean,rep_sev_max,rep_trust_sum,rep_verified_share,rep_uniq_users,rep_behav_share,rep_late_share
H01989,43.35756756756767,76.86247944880071,Алатау,0.322,-0.032,24.7,4294.0,0.068,0.297,256.0,0.066,904.0,Пустырь,-0.362,0.719,5.347,0,9.0,3.6666666666666665,5.0,5.662,0.6666666666666666,9.0,1.0,0.5555555555555556
H01990,43.35756756756767,76.86997758050987,Алатау,0.31,-0.026,23.1,4535.0,0.07,0.295,269.0,0.179,916.0,Пустырь,-0.397,1.569,5.343,0,14.0,3.357142857142857,5.0,7.03,0.5,13.0,0.8571428571428571,0.5714285714285714
H01991,43.35756756756767,76.87747571221902,Алатау,0.364,-0.039,25.6,3879.0,0.072,0.293,286.0,0.084,953.0,Промышленная,-0.431,0.097,5.464,0,4.0,3.75,4.0,2.557,1.0,4.0,0.75,1.0
H01992,43.35756756756767,76.88497384392818,Алатау,0.295,-0.048,26.0,3260.0,0.073,0.29,273.0,0.163,947.0,Транспорт,0.642,-0.732,5.873,0,3.0,4.666666666666667,5.0,1.913,0.3333333333333333,3.0,1.0,0.0
H01993,43.35756756756767,76.89247197563733,Алатау,0.294,-0.036,25.4,4051.0,0.073,0.285,240.0,0.039,945.0,Коммерческая,0.079,1.024,4.246,0,20.0,2.9,5.0,11.685,0.8,18.0,0.9,0.55
H01994,43.35756756756767,76.89997010734649,Алатау,0.269,-0.046,24.7,4508.0,0.072,0.279,293.0,0.093,960.0,Пустырь,0.371,0.482,5.565,0,8.0,3.625,5.0,3.344,0.5,8.0,0.75,0.625
H01995,43.35756756756767,76.90746823905565,Алатау,0.365,-0.028,23.2,3786.0,0.069,0.272,314.0,0.091,977.0,Коммерческая,-1.164,-0.388,5.157,0,5.0,3.0,4.0,2.768,1.0,5.0,1.0,1.0
H01996,43.35756756756767,76.9149663707648,Алатау,0.305,-0.024,24.9,4170.0,0.066,0.265,331.0,0.125,991.0,Парк/сквер,-0.589,-0.689,4.167,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H01997,43.35756756756767,76.92246450247396,Алатау,0.303,-0.039,25.0,4994.0,0.062,0.256,246.0,0.157,1001.0,Жилая,0.241,-1.561,4.379,0,2.0,3.5,4.0,1.369,0.5,2.0,1.0,1.0
H01998,43.35756756756767,76.92996263418311,Турксиб,0.357,-0.033,23.8,3587.0,0.057,0.248,310.0,0.13,1032.0,Парк/сквер,-0.831,0.237,4.603,0,2.0,4.0,4.0,0.7510000000000001,0.0,2.0,0.5,1.0
H01999,43.35756756756767,76.93746076589227,Турксиб,0.377,-0.03,25.1,5995.0,0.052,0.24,349.0,0.112,979.0,Жилая,-1.111,-0.433,2.695,0,3.0,2.6666666666666665,4.0,1.565,0.6666666666666666,3.0,1.0,0.3333333333333333
H02000,43.35756756756767,76.94495889760142,Турксиб,0.357,-0.023,24.5,3828.0,0.046,0.233,326.0,0.13,1029.0,Пустырь,-1.119,0.74,5.546,0,18.0,3.8333333333333335,5.0,9.975,0.7222222222222222,17.0,0.8333333333333334,0.8333333333333334
H02001,43.35756756756767,76.95245702931058,Турксиб,0.344,-0.051,25.0,3436.0,0.04,0.227,315.0,0.152,1046.0,Пустырь,-0.093,1.806,6.625,1,17.0,4.0,5.0,9.891,0.5294117647058824,17.0,0.9411764705882353,0.6470588235294118
H02002,43.35756756756767,76.95995516101974,Турксиб,0.327,-0.038,20.3,4581.0,0.035,0.221,354.0,0.054,1011.0,Промышленная,-1.321,1.012,5.049,0,12.0,3.4166666666666665,5.0,6.739,0.6666666666666666,12.0,0.8333333333333334,0.6666666666666666
H02003,43.35756756756767,76.96745329272889,Турксиб,0.363,-0.02,22.1,4180.0,0.031,0.218,274.0,0.127,1029.0,Пустырь,-1.4,-0.309,2.28,0,2.0,2.0,2.0,0.9670000000000001,0.0,2.0,1.0,0.0
H02004,43.35756756756767,76.97495142443805,Турксиб,0.306,-0.037,23.3,2476.0,0.027,0.216,298.0,0.071,1060.0,Пустырь,-0.576,0.183,5.606,0,6.0,3.5,5.0,3.191,0.6666666666666666,6.0,0.8333333333333334,0.8333333333333334
H02005,43.35756756756767,76.9824495561472,Турксиб,0.287,-0.026,25.7,2251.0,0.025,0.216,341.0,0.126,1061.0,Пустырь,-0.486,1.055,5.394,0,13.0,3.6153846153846154,5.0,5.8950000000000005,0.6153846153846154,9.0,0.7692307692307693,0.6153846153846154
H02006,43.35756756756767,76.98994768785636,Турксиб,0.33,-0.06,23.9,3444.0,0.023,0.218,369.0,0.095,1045.0,Пустырь,-0.295,2.068,5.574,0,20.0,3.55,5.0,10.878,0.45,18.0,0.95,0.5
H02007,43.35756756756767,76.99744581956551,Турксиб,0.338,-0.017,24.5,4147.0,0.023,0.222,361.0,0.151,1065.0,Жилая,-1.319,0.252,5.52,0,3.0,4.333333333333333,5.0,1.258,0.6666666666666666,3.0,1.0,0.3333333333333333
H02008,43.35756756756767,77.00494395127467,Турксиб,0.273,-0.046,25.2,4516.0,0.023,0.227,337.0,0.106,1085.0,Жилая,0.074,0.122,4.413,0,1.0,2.0,2.0,0.711,0.0,1.0,1.0,0.0
H02009,43.35756756756767,77.01244208298382,Турксиб,0.387,-0.022,24.8,1873.0,0.024,0.233,276.0,0.02,1135.0,Пустырь,-1.486,2.351,4.916,0,28.0,3.357142857142857,5.0,13.870000000000001,0.4642857142857143,24.0,1.0,0.5
H02010,43.35756756756767,77.01994021469298,Турксиб,0.48,-0.035,23.3,3401.0,0.026,0.24,285.0,0.105,1101.0,Пустырь,-1.88,0.486,3.577,0,8.0,2.5,4.0,3.728,0.625,8.0,0.75,0.625
H02011,43.35756756756767,77.02743834640214,Турксиб,0.413,-0.037,25.4,2544.0,0.029,0.247,260.0,0.08,1149.0,Транспорт,-0.964,1.104,4.873,0,15.0,3.6666666666666665,5.0,7.791,0.4666666666666667,13.0,0.8666666666666667,0.6666666666666666
H02012,43.35756756756767,77.03493647811129,Турксиб,0.38,-0.028,25.0,2211.0,0.031,0.255,315.0,0.045,1123.0,Пустырь,-1.327,0.681,5.463,0,7.0,3.142857142857143,5.0,3.6799999999999997,0.7142857142857143,7.0,0.8571428571428571,0.5714285714285714
H02013,43.35756756756767,77.04243460982045,Турксиб,0.34,-0.059,24.2,1114.0,0.034,0.263,422.0,0.099,1116.0,Пустырь,-0.527,0.474,3.964,0,5.0,2.8,4.0,2.558,0.6,5.0,0.8,0.6
H02014,43.35756756756767,77.0499327415296,Турксиб,0.392,-0.029,23.5,1490.0,0.036,0.27,273.0,0.07,1149.0,Парк/сквер,-1.327,-0.552,3.545,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H02015,43.35756756756767,77.05743087323876,Турксиб,0.383,-0.073,23.0,3419.0,0.039,0.277,284.0,0.061,1163.0,Пустырь,-0.144,1.96,5.568,0,21.0,3.7142857142857144,5.0,10.43,0.5714285714285714,19.0,0.9523809523809523,0.6190476190476191
H02016,43.35756756756767,77.06492900494791,Турксиб,0.33,0.011,25.0,3145.0,0.041,0.283,318.0,0.102,1184.0,Пустырь,-1.834,-0.144,3.261,0,3.0,2.6666666666666665,3.0,2.134,0.6666666666666666,3.0,0.6666666666666666,0.6666666666666666
H02017,43.35756756756767,77.07242713665707,Турксиб,0.33,-0.004,24.7,3282.0,0.042,0.288,259.0,0.073,1168.0,Пустырь,-1.277,0.396,4.577,0,3.0,2.6666666666666665,4.0,0.844,0.6666666666666666,3.0,1.0,0.3333333333333333
H02018,43.35756756756767,77.07992526836622,Турксиб,0.266,-0.048,25.4,1122.0,0.044,0.293,266.0,0.117,1161.0,Пустырь,0.612,-0.455,5.085,0,4.0,4.0,5.0,1.828,0.25,4.0,0.75,0.75
H02019,43.35756756756767,77.08742340007538,Турксиб,0.331,0.002,24.9,548.0,0.045,0.296,251.0,0.023,1158.0,Коммерческая,-1.518,0.093,4.009,0,4.0,2.25,3.0,2.328,0.75,4.0,1.0,0.5
H02020,43.35756756756767,77.09492153178454,Турксиб,0.368,-0.035,23.7,2891.0,0.045,0.298,314.0,0.107,1192.0,Пустырь,-0.97,1.589,5.294,0,27.0,3.888888888888889,5.0,12.008000000000001,0.6666666666666666,25.0,0.8148148148148148,0.7407407407407407
H02021,43.3622972972974,76.78374906585458,Алатау,0.362,-0.032,26.5,3657.0,0.044,0.331,375.0,0.119,830.0,Жилая,-0.895,0.817,5.418,0,11.0,3.3636363636363638,5.0,6.398,0.8181818181818182,11.0,1.0,0.45454545454545453
H02022,43.3622972972974,76.79124719756373,Алатау,0.388,-0.071,24.9,3467.0,0.045,0.331,296.0,0.054,873.0,Пустырь,-0.052,0.715,4.379,0,13.0,2.8461538461538463,4.0,7.521,0.6153846153846154,9.0,1.0,0.38461538461538464
H02023,43.3622972972974,76.79874532927289,Алатау,0.341,-0.027,25.4,3355.0,0.046,0.327,244.0,0.125,806.0,Промышленная,-0.446,-0.095,4.547,0,2.0,1.5,2.0,1.257,0.5,2.0,1.0,0.5
H02024,43.3622972972974,76.80624346098205,Алатау,0.336,-0.042,23.7,3865.0,0.047,0.32,309.0,0.11,833.0,Промышленная,-0.492,0.649,5.661,0,7.0,3.4285714285714284,5.0,3.746,0.7142857142857143,7.0,0.8571428571428571,0.7142857142857143
H02025,43.3622972972974,76.8137415926912,Алатау,0.349,-0.044,24.3,1794.0,0.049,0.311,244.0,0.033,876.0,Жилая,-0.385,-0.943,3.26,0,4.0,3.25,4.0,1.883,0.75,4.0,1.0,0.75
H02026,43.3622972972974,76.82123972440036,Алатау,0.37,0.0,24.0,2688.0,0.05,0.304,213.0,0.173,862.0,Транспорт,-1.35,-1.347,3.295,0,1.0,2.0,2.0,0.338,0.0,1.0,1.0,1.0
H02027,43.3622972972974,76.82873785610951,Алатау,0.357,-0.057,24.9,2879.0,0.052,0.298,277.0,0.091,870.0,Пустырь,-0.009,-1.058,3.976,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H02028,43.3622972972974,76.83623598781867,Алатау,0.385,-0.018,22.6,2791.0,0.054,0.294,360.0,0.031,903.0,Пустырь,-2.055,1.086,4.683,0,11.0,3.5454545454545454,5.0,6.186,0.6363636363636364,11.0,0.9090909090909091,0.7272727272727273
H02029,43.3622972972974,76.84373411952782,Алатау,0.273,-0.015,26.1,3731.0,0.056,0.291,308.0,0.065,905.0,Жилая,-0.538,-1.035,3.072,0,4.0,3.0,4.0,1.791,0.5,4.0,1.0,0.5
H02030,43.3622972972974,76.85123225123698,Алатау,0.289,-0.016,24.3,3212.0,0.058,0.29,245.0,0.154,881.0,Промышленная,-0.372,0.732,5.535,0,6.0,3.6666666666666665,5.0,3.017,0.5,6.0,0.6666666666666666,1.0
H02031,43.3622972972974,76.85873038294613,Алатау,0.34,-0.015,24.4,2446.0,0.06,0.289,283.0,0.03,911.0,Парк/сквер,-1.242,-0.977,4.436,0,4.0,3.5,5.0,1.715,0.75,4.0,0.75,0.75
H02032,43.3622972972974,76.86622851465529,Алатау,0.335,-0.034,24.2,3897.0,0.062,0.288,215.0,0.115,919.0,Пустырь,-0.213,0.465,5.467,0,7.0,3.4285714285714284,5.0,4.182,0.8571428571428571,7.0,0.8571428571428571,0.7142857142857143
H02033,43.3622972972974,76.87372664636445,Алатау,0.318,-0.035,25.7,3183.0,0.063,0.286,319.0,0.131,898.0,Пустырь,-0.243,0.832,6.909,1,17.0,3.4705882352941178,5.0,8.598,0.5882352941176471,16.0,0.9411764705882353,0.5294117647058824
H02034,43.3622972972974,76.8812247780736,Алатау,0.229,-0.046,25.2,3435.0,0.064,0.283,263.0,0.091,939.0,Парк/сквер,0.843,-1.236,5.479,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H02035,43.3622972972974,76.88872290978276,Алатау,0.316,-0.032,25.8,3128.0,0.063,0.278,256.0,0.02,952.0,Пустырь,-0.293,1.083,6.358,0,14.0,3.9285714285714284,5.0,8.244,0.6428571428571429,14.0,0.9285714285714286,0.5714285714285714
H02036,43.3622972972974,76.89622104149191,Алатау,0.334,-0.051,25.7,2748.0,0.062,0.273,343.0,0.031,936.0,Пустырь,-0.26,0.605,5.392,0,8.0,3.25,5.0,4.408,1.0,8.0,1.0,0.75
H02037,43.3622972972974,76.90371917320107,Алатау,0.268,-0.053,25.6,3994.0,0.06,0.267,247.0,0.126,946.0,Пустырь,0.92,1.37,6.163,0,19.0,4.0,5.0,9.206,0.6842105263157895,18.0,0.7894736842105263,0.631578947368421
H02038,43.3622972972974,76.91121730491022,Алатау,0.379,-0.028,22.7,4729.0,0.057,0.259,324.0,0.184,1002.0,Жилая,-1.202,-0.172,4.662,0,1.0,2.0,2.0,0.334,0.0,1.0,1.0,1.0
H02039,43.3622972972974,76.91871543661938,Алатау,0.324,-0.045,26.6,3728.0,0.054,0.252,309.0,0.172,950.0,Жилая,0.219,0.442,5.828,0,5.0,3.0,4.0,1.934,0.4,5.0,1.0,0.8
H02040,43.3622972972974,76.92621356832854,Турксиб,0.305,-0.04,25.3,4126.0,0.049,0.244,323.0,0.076,979.0,Пустырь,-0.243,0.295,5.527,0,4.0,3.25,4.0,2.27,0.75,4.0,0.5,1.0
H02041,43.3622972972974,76.93371170003769,Турксиб,0.307,-0.047,25.2,5065.0,0.044,0.236,327.0,0.123,975.0,Пустырь,-0.011,0.989,6.231,0,14.0,3.2142857142857144,4.0,8.369,0.7142857142857143,14.0,0.8571428571428571,0.7857142857142857
H02042,43.3622972972974,76.94120983174685,Турксиб,0.331,-0.014,24.5,3271.0,0.039,0.229,358.0,0.14,994.0,Промышленная,-1.28,-0.829,4.004,0,4.0,3.0,4.0,2.217,1.0,4.0,0.75,0.5
H02043,43.3622972972974,76.948707963456,Турксиб,0.321,-0.008,25.1,3699.0,0.034,0.223,301.0,0.068,1033.0,Промышленная,-1.26,0.29,3.554,0,6.0,3.3333333333333335,5.0,2.646,0.6666666666666666,6.0,0.8333333333333334,0.8333333333333334
H02044,43.3622972972974,76.95620609516516,Турксиб,0.374,-0.002,25.8,4778.0,0.029,0.218,323.0,0.02,970.0,Пустырь,-1.99,-0.588,3.458,0,1.0,4.0,4.0,0.551,0.0,1.0,1.0,0.0
H02045,43.3622972972974,76.96370422687431,Турксиб,0.316,-0.021,24.2,2895.0,0.025,0.215,378.0,0.071,1023.0,Парк/сквер,-1.327,-0.476,3.687,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H02046,43.3622972972974,76.97120235858347,Турксиб,0.335,-0.038,22.6,5849.0,0.022,0.213,251.0,0.064,1012.0,Пустырь,-0.706,-0.338,4.405,0,3.0,3.0,4.0,1.9380000000000002,0.6666666666666666,3.0,0.3333333333333333,0.0
H02047,43.3622972972974,76.97870049029262,Турксиб,0.341,-0.026,24.4,4249.0,0.02,0.213,347.0,0.115,1103.0,Транспорт,-1.154,-1.112,3.749,0,3.0,2.3333333333333335,3.0,2.018,1.0,3.0,0.6666666666666666,0.6666666666666666
H02048,43.3622972972974,76.98619862200178,Турксиб,0.346,-0.047,22.9,2571.0,0.02,0.216,337.0,0.131,1029.0,Парк/сквер,-0.709,0.945,4.821,0,12.0,3.25,5.0,5.659,0.75,10.0,0.5833333333333334,0.5
H02049,43.3622972972974,76.99369675371094,Турксиб,0.359,-0.037,22.9,3878.0,0.02,0.219,339.0,0.031,1055.0,Парк/сквер,-1.324,-0.382,2.942,0,4.0,3.0,5.0,2.762,0.5,4.0,1.0,0.5
H02050,43.3622972972974,77.00119488542009,Турксиб,0.394,-0.046,24.1,3045.0,0.02,0.223,299.0,0.182,1058.0,Пустырь,-0.691,0.765,4.958,0,6.0,3.5,5.0,3.684,0.8333333333333334,5.0,1.0,0.5
H02051,43.3622972972974,77.00869301712925,Турксиб,0.345,-0.031,24.5,1985.0,0.021,0.229,206.0,0.055,1087.0,Пустырь,-0.592,1.318,5.496,0,17.0,3.823529411764706,5.0,8.006,0.47058823529411764,16.0,0.8823529411764706,0.5882352941176471
H02052,43.3622972972974,77.0161911488384,Турксиб,0.344,-0.029,23.6,3169.0,0.023,0.236,302.0,0.128,1086.0,Пустырь,-0.962,0.765,3.783,0,10.0,2.9,4.0,5.572,0.3,10.0,0.8,0.7
H02053,43.3622972972974,77.02368928054756,Турксиб,0.295,-0.034,26.6,1440.0,0.026,0.243,311.0,0.021,1131.0,Пустырь,-0.336,0.008,4.4,0,2.0,4.5,5.0,1.446,0.5,2.0,1.0,0.5
H02054,43.3622972972974,77.03118741225671,Турксиб,0.374,-0.046,23.6,3309.0,0.029,0.251,308.0,0.079,1107.0,Парк/сквер,-0.843,-0.212,4.454,0,3.0,4.333333333333333,5.0,0.9339999999999999,0.3333333333333333,3.0,1.0,0.3333333333333333
H02055,43.3622972972974,77.03868554396587,Турксиб,0.399,-0.054,24.8,2775.0,0.032,0.259,258.0,0.137,1127.0,Пустырь,-0.317,1.534,6.303,0,18.0,3.611111111111111,5.0,8.486,0.6666666666666666,17.0,0.9444444444444444,0.7222222222222222
H02056,43.3622972972974,77.04618367567502,Турксиб,0.248,-0.039,25.4,2971.0,0.034,0.267,276.0,0.02,1149.0,Промышленная,0.196,0.94,4.841,0,11.0,3.272727272727273,5.0,5.542,0.9090909090909091,11.0,0.6363636363636364,0.45454545454545453
H02057,43.3622972972974,77.05368180738418,Турксиб,0.339,-0.021,21.8,2317.0,0.037,0.274,252.0,0.11,1119.0,Пустырь,-1.157,0.669,4.017,0,10.0,3.1,5.0,4.299,0.6,10.0,0.8,0.7
H02058,43.3622972972974,77.06117993909334,Турксиб,0.331,-0.035,24.3,903.0,0.039,0.281,265.0,0.117,1130.0,Пустырь,-0.399,2.025,6.718,1,20.0,3.65,5.0,10.216,0.5,20.0,0.8,0.55
H02059,43.3622972972974,77.06867807080249,Турксиб,0.361,-0.009,22.4,3757.0,0.041,0.286,327.0,0.087,1162.0,Пустырь,-1.935,-0.134,4.22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H02060,43.3622972972974,77.07617620251165,Турксиб,0.444,-0.035,22.7,2458.0,0.043,0.291,322.0,0.172,1166.0,Пустырь,-1.604,0.088,4.186,0,1.0,4.0,4.0,0.172,0.0,1.0,1.0,0.0
H02061,43.3622972972974,77.0836743342208,Турксиб,0.367,-0.019,22.2,603.0,0.044,0.295,304.0,0.088,1190.0,Жилая,-1.609,-0.67,3.822,0,1.0,4.0,4.0,0.828,1.0,1.0,1.0,1.0
H02062,43.3622972972974,77.09117246592996,Турксиб,0.367,-0.034,22.5,3521.0,0.045,0.298,340.0,0.161,1180.0,Пустырь,-1.144,1.024,4.787,0,15.0,2.8,4.0,8.547,0.6,15.0,0.8,0.5333333333333333
H02063,43.3622972972974,77.09867059763911,Турксиб,0.407,-0.023,24.6,1855.0,0.046,0.3,331.0,0.103,1203.0,Промышленная,-1.58,1.05,4.902,0,11.0,3.1818181818181817,5.0,4.647,0.5454545454545454,10.0,0.9090909090909091,0.6363636363636364
H02064,43.367027027027135,76.78,Алатау,0.294,0.01,24.4,1359.0,0.043,0.326,184.0,0.037,808.0,Пустырь,-1.196,0.463,4.922,0,4.0,3.75,5.0,1.556,0.75,4.0,1.0,0.75
H02065,43.367027027027135,76.78749813170916,Алатау,0.328,-0.006,23.1,3069.0,0.044,0.329,247.0,0.144,776.0,Коммерческая,-1.178,-1.085,2.537,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H02066,43.367027027027135,76.79499626341831,Алатау,0.39,-0.02,24.2,3191.0,0.044,0.327,188.0,0.063,821.0,Пустырь,-1.103,2.981,5.026,0,41.0,3.341463414634146,5.0,21.475,0.6097560975609756,36.0,0.9024390243902439,0.5853658536585366
H02067,43.367027027027135,76.80249439512747,Алатау,0.276,-0.008,25.0,2378.0,0.045,0.32,261.0,0.118,795.0,Пустырь,-0.601,0.541,5.934,0,9.0,3.7777777777777777,5.0,4.824,0.6666666666666666,9.0,0.8888888888888888,0.6666666666666666
H02068,43.367027027027135,76.80999252683662,Алатау,0.35,-0.021,21.5,1632.0,0.046,0.312,243.0,0.049,835.0,Пустырь,-1.342,2.725,5.438,0,14.0,3.357142857142857,5.0,7.298,0.5714285714285714,13.0,1.0,0.7142857142857143
H02069,43.367027027027135,76.81749065854578,Алатау,0.343,-0.068,24.8,2331.0,0.047,0.303,236.0,0.02,868.0,Пустырь,0.371,1.209,5.315,0,20.0,3.3,5.0,9.535,0.5,19.0,1.0,0.55
H02070,43.367027027027135,76.82498879025493,Алатау,0.311,-0.019,24.9,2872.0,0.049,0.296,230.0,0.17,851.0,Пустырь,-0.325,0.761,5.293,0,5.0,3.6,5.0,2.791,0.6,5.0,0.6,0.4
H02071,43.367027027027135,76.83248692196409,Алатау,0.371,-0.043,25.1,1737.0,0.05,0.29,310.0,0.13,850.0,Пустырь,-0.528,-0.755,4.872,0,1.0,3.0,3.0,0.183,0.0,1.0,1.0,0.0
H02072,43.367027027027135,76.83998505367325,Алатау,0.346,-0.043,24.2,2520.0,0.052,0.287,301.0,0.058,840.0,Пустырь,-0.553,0.339,4.694,0,7.0,3.142857142857143,4.0,3.9749999999999996,0.42857142857142855,6.0,1.0,0.7142857142857143
H02073,43.367027027027135,76.8474831853824,Алатау,0.328,-0.025,21.4,3677.0,0.053,0.285,366.0,0.161,873.0,Пустырь,-1.297,0.098,4.509,0,4.0,2.25,3.0,2.265,0.75,4.0,1.0,0.75
H02074,43.367027027027135,76.85498131709156,Алатау,0.259,-0.036,25.2,2371.0,0.055,0.283,338.0,0.086,905.0,Жилая,-0.034,0.213,4.927,0,2.0,3.5,4.0,0.64,1.0,2.0,0.5,1.0
H02075,43.367027027027135,76.86247944880071,Алатау,0.305,-0.018,27.7,3480.0,0.056,0.282,258.0,0.084,908.0,Пустырь,-0.255,0.517,5.003,0,14.0,3.357142857142857,5.0,7.862,0.6428571428571429,12.0,0.7857142857142857,0.7142857142857143
H02076,43.367027027027135,76.86997758050987,Алатау,0.364,-0.049,23.2,2159.0,0.057,0.28,282.0,0.051,921.0,Пустырь,-0.575,-0.163,5.1,0,3.0,3.0,5.0,1.286,1.0,3.0,0.6666666666666666,0.6666666666666666
H02077,43.367027027027135,76.87747571221902,Алатау,0.302,-0.029,25.7,3347.0,0.057,0.277,307.0,0.082,907.0,Пустырь,-0.365,1.241,5.1,0,16.0,3.375,5.0,9.922,0.625,16.0,0.8125,0.6875
H02078,43.367027027027135,76.88497384392818,Алатау,0.355,-0.051,24.7,4208.0,0.056,0.273,234.0,0.209,940.0,Промышленная,0.291,0.751,6.03,0,14.0,3.642857142857143,5.0,8.657,0.7857142857142857,14.0,0.9285714285714286,0.42857142857142855
H02079,43.367027027027135,76.89247197563733,Алатау,0.313,-0.052,26.0,3654.0,0.055,0.268,339.0,0.077,946.0,Парк/сквер,0.056,-0.232,4.513,0,1.0,2.0,2.0,0.573,1.0,1.0,0.0,1.0
H02080,43.367027027027135,76.89997010734649,Алатау,0.324,-0.032,26.5,3555.0,0.053,0.262,250.0,0.07,946.0,Пустырь,-0.158,0.767,5.259,0,10.0,3.7,5.0,4.838,0.9,10.0,0.7,0.7
H02081,43.367027027027135,76.90746823905565,Алатау,0.368,-0.008,24.2,3504.0,0.051,0.256,326.0,0.046,952.0,Пустырь,-1.859,0.654,4.501,0,10.0,2.5,4.0,5.318,0.7,10.0,0.8,0.8
H02082,43.367027027027135,76.9149663707648,Алатау,0.294,-0.025,23.5,4189.0,0.047,0.248,295.0,0.088,985.0,Транспорт,-0.664,0.638,5.577,0,11.0,3.3636363636363638,5.0,5.348,0.45454545454545453,11.0,0.9090909090909091,0.6363636363636364
H02083,43.367027027027135,76.92246450247396,Алатау,0.316,-0.033,24.7,3255.0,0.043,0.241,356.0,0.169,949.0,Пустырь,-0.535,1.235,4.852,0,14.0,3.2142857142857144,5.0,7.645,0.6428571428571429,14.0,0.8571428571428571,0.5714285714285714
H02084,43.367027027027135,76.92996263418311,Турксиб,0.261,-0.037,22.8,2637.0,0.039,0.234,280.0,0.116,980.0,Парк/сквер,-0.071,0.733,6.138,0,7.0,3.2857142857142856,5.0,3.994,0.42857142857142855,6.0,0.5714285714285714,0.7142857142857143
H02085,43.367027027027135,76.93746076589227,Турксиб,0.334,-0.055,24.2,2722.0,0.034,0.227,313.0,0.154,955.0,Транспорт,-0.035,-1.326,4.029,0,2.0,2.5,3.0,0.853,0.5,2.0,0.5,1.0
H02086,43.367027027027135,76.94495889760142,Турксиб,0.363,-0.034,23.7,4068.0,0.029,0.221,280.0,0.106,971.0,Пустырь,-0.896,1.048,5.401,0,16.0,3.4375,5.0,8.455,0.75,16.0,0.875,0.625
H02087,43.367027027027135,76.95245702931058,Турксиб,0.274,-0.072,24.5,3814.0,0.025,0.216,338.0,0.093,1009.0,Пустырь,0.668,0.125,4.852,0,5.0,3.4,5.0,2.606,0.4,5.0,0.8,0.6
H02088,43.367027027027135,76.95995516101974,Турксиб,0.401,-0.035,25.8,4762.0,0.021,0.213,251.0,0.066,980.0,Жилая,-0.908,1.122,4.66,0,16.0,3.0625,5.0,8.224,0.5625,16.0,0.8125,0.75
H02089,43.367027027027135,76.96745329272889,Турксиб,0.357,-0.062,23.0,1687.0,0.02,0.212,380.0,0.064,1026.0,Пустырь,-0.695,1.25,5.587,0,15.0,4.2,5.0,8.407,0.4666666666666667,15.0,0.8,0.6
H02090,43.367027027027135,76.97495142443805,Турксиб,0.411,-0.045,23.9,3603.0,0.02,0.214,343.0,0.037,1013.0,Парк/сквер,-1.381,-0.663,2.943,0,1.0,2.0,2.0,0.321,1.0,1.0,1.0,1.0
H02091,43.367027027027135,76.9824495561472,Турксиб,0.354,-0.048,25.0,3470.0,0.02,0.216,295.0,0.02,1071.0,Пустырь,-0.572,-0.432,4.318,0,1.0,4.0,4.0,0.434,0.0,1.0,0.0,1.0
H02092,43.367027027027135,76.98994768785636,Турксиб,0.376,-0.038,23.7,2124.0,0.02,0.219,233.0,0.068,1010.0,Пустырь,-0.806,0.64,5.494,0,10.0,4.3,5.0,4.695,0.5,10.0,1.0,0.3
H02093,43.367027027027135,76.99744581956551,Турксиб,0.358,-0.049,22.4,3196.0,0.02,0.223,291.0,0.049,1023.0,Парк/сквер,-0.81,0.52,5.334,0,9.0,3.3333333333333335,5.0,4.1770000000000005,0.5555555555555556,9.0,1.0,0.2222222222222222
