report_id,hex_id,district,lat,lng,category,severity,user_id,user_trust,verified,date,month
R027190,H02041,Турксиб,43.3623,76.93371,Стихийная свалка,4,U01932,0.749,1,2027-03-19,2027-03
R027191,H02041,Турксиб,43.3623,76.93371,Стихийная свалка,3,U02728,0.938,0,2027-04-13,2027-04
R027192,H02041,Турксиб,43.3623,76.93371,Пень / вырубка,3,U04232,0.556,1,2027-04-12,2027-04
R027193,H02041,Турксиб,43.3623,76.93371,Дымящая труба,3,U02790,0.15,1,2027-04-30,2027-04
R027194,H02041,Турксиб,43.3623,76.93371,Засохшее дерево,3,U04433,0.535,1,2027-05-22,2027-05
R027195,H02041,Турксиб,43.3623,76.93371,Асфальтированный газон,3,U04868,0.274,1,2027-04-09,2027-04
R027196,H02041,Турксиб,43.3623,76.93371,Подтопление,2,U00517,0.593,0,2027-05-16,2027-05
R027197,H02041,Турксиб,43.3623,76.93371,Засохшее дерево,2,U04495,0.828,1,2026-11-21,2026-11
R027198,H02041,Турксиб,43.3623,76.93371,Хорошее место,4,U04274,0.334,0,2027-01-09,2027-01
R027199,H02041,Турксиб,43.3623,76.93371,Стихийная свалка,3,U04749,0.549,1,2027-04-20,2027-04
R027200,H02042,Турксиб,43.3623,76.94121,Отсутствие озеленения,4,U00681,0.374,1,2027-01-04,2027-01
R027201,H02042,Турксиб,43.3623,76.94121,Дымящая труба,4,U03569,0.62,1,2027-01-11,2027-01
R027202,H02042,Турксиб,43.3623,76.94121,Асфальтированный газон,1,U00624,0.443,1,2027-04-13,2027-04
R027203,H02042,Турксиб,43.3623,76.94121,Стихийная свалка,3,U04860,0.78,1,2027-02-22,2027-02
R027204,H02043,Турксиб,43.3623,76.94871,Дымящая труба,2,U00865,0.477,1,2026-12-04,2026-12
R027205,H02043,Турксиб,43.3623,76.94871,Подтопление,3,U00279,0.15,0,2027-06-01,2027-06
R027206,H02043,Турксиб,43.3623,76.94871,Асфальтированный газон,3,U02811,0.501,1,2027-05-10,2027-05
R027207,H02043,Турксиб,43.3623,76.94871,Парковка на газоне,5,U01731,0.3,1,2027-04-16,2027-04
R027208,H02043,Турксиб,43.3623,76.94871,Стихийная свалка,4,U00858,0.874,1,2027-03-09,2027-03
R027209,H02043,Турксиб,43.3623,76.94871,Парковка на газоне,3,U02896,0.344,0,2027-04-28,2027-04
R027210,H02044,Турксиб,43.3623,76.95621,Асфальтированный газон,4,U02577,0.551,0,2026-11-07,2026-11
R027211,H02046,Турксиб,43.3623,76.9712,Засохшее дерево,3,U00822,0.515,1,2027-01-20,2027-01
R027212,H02046,Турксиб,43.3623,76.9712,Подтопление,4,U00983,0.879,1,2027-01-25,2027-01
R027213,H02046,Турксиб,43.3623,76.9712,Хорошее место,2,U01905,0.544,0,2027-01-02,2027-01
R027214,H02047,Турксиб,43.3623,76.9787,Сломанная скамейка/фонарь,3,U03828,0.47,1,2027-03-13,2027-03
R027215,H02047,Турксиб,43.3623,76.9787,Отсутствие озеленения,2,U03285,0.906,1,2027-06-01,2027-06
R027216,H02047,Турксиб,43.3623,76.9787,Парковка на газоне,2,U04901,0.642,1,2026-11-03,2026-11
R027217,H02048,Турксиб,43.3623,76.9862,Дымящая труба,5,U03983,0.444,1,2027-03-20,2027-03
R027218,H02048,Турксиб,43.3623,76.9862,Парковка на газоне,4,U03361,0.581,1,2026-12-30,2026-12
R027219,H02048,Турксиб,43.3623,76.9862,Отсутствие озеленения,2,U04495,0.828,1,2027-03-14,2027-03
R027220,H02048,Турксиб,43.3623,76.9862,Подтопление,3,U00387,0.379,1,2027-02-18,2027-02
R027221,H02048,Турксиб,43.3623,76.9862,Отсутствие озеленения,2,U03517,0.28,1,2027-01-24,2027-01
R027222,H02048,Турксиб,43.3623,76.9862,Пень / вырубка,4,U02186,0.547,1,2027-01-05,2027-01
R027223,H02048,Турксиб,43.3623,76.9862,Стихийная свалка,5,U04232,0.556,0,2027-04-03,2027-04
R027224,H02048,Турксиб,43.3623,76.9862,Асфальтированный газон,2,U03734,0.36,0,2027-05-22,2027-05
R027225,H02048,Турксиб,43.3623,76.9862,Подтопление,4,U04232,0.556,0,2027-01-17,2027-01
R027226,H02048,Турксиб,43.3623,76.9862,Асфальтированный газон,2,U03047,0.15,1,2027-01-06,2027-01
R027227,H02048,Турксиб,43.3623,76.9862,Отсутствие озеленения,3,U00911,0.15,1,2026-12-02,2026-12
R027228,H02048,Турксиб,43.3623,76.9862,Засохшее дерево,3,U04495,0.828,1,2027-04-11,2027-04
R027229,H02049,Турксиб,43.3623,76.9937,Переполненный бак,5,U00319,0.726,0,2026-12-30,2026-12
R027230,H02049,Турксиб,43.3623,76.9937,Парковка на газоне,2,U02839,0.653,0,2027-05-18,2027-05
R027231,H02049,Турксиб,43.3623,76.9937,Дымящая труба,1,U04940,0.794,1,2027-06-01,2027-06
R027232,H02049,Турксиб,43.3623,76.9937,Стихийная свалка,4,U02124,0.589,1,2027-01-28,2027-01
R027233,H02050,Турксиб,43.3623,77.00119,Засохшее дерево,3,U04232,0.556,1,2027-03-14,2027-03
R027234,H02050,Турксиб,43.3623,77.00119,Сломанная скамейка/фонарь,4,U03451,0.596,1,2026-11-22,2026-11
R027235,H02050,Турксиб,43.3623,77.00119,Дымящая труба,4,U04449,0.667,1,2027-03-05,2027-03
R027236,H02050,Турксиб,43.3623,77.00119,Стихийная свалка,5,U04232,0.556,0,2027-02-01,2027-02
R027237,H02050,Турксиб,43.3623,77.00119,Загрязнённый арык,2,U00019,0.935,1,2026-11-20,2026-11
R027238,H02050,Турксиб,43.3623,77.00119,Загрязнённый арык,3,U00681,0.374,1,2026-11-07,2026-11
R027239,H02051,Турксиб,43.3623,77.00869,Загрязнённый арык,4,U04997,0.15,1,2027-05-26,2027-05
R027240,H02051,Турксиб,43.3623,77.00869,Стихийная свалка,5,U00892,0.197,1,2027-06-24,2027-06
R027241,H02051,Турксиб,43.3623,77.00869,Переполненный бак,2,U04232,0.556,0,2027-04-16,2027-04
R027242,H02051,Турксиб,43.3623,77.00869,Парковка на газоне,3,U04446,0.235,1,2027-01-10,2027-01
R027243,H02051,Турксиб,43.3623,77.00869,Стихийная свалка,4,U01749,0.321,0,2026-11-08,2026-11
R027244,H02051,Турксиб,43.3623,77.00869,Стихийная свалка,3,U01849,0.489,1,2027-02-18,2027-02
R027245,H02051,Турксиб,43.3623,77.00869,Переполненный бак,5,U00668,0.285,0,2027-06-06,2027-06
R027246,H02051,Турксиб,43.3623,77.00869,Хорошее место,5,U01718,0.733,0,2027-03-18,2027-03
R027247,H02051,Турксиб,43.3623,77.00869,Сломанная скамейка/фонарь,5,U00729,0.676,0,2027-04-25,2027-04
R027248,H02051,Турксиб,43.3623,77.00869,Парковка на газоне,5,U01264,0.44,1,2027-03-25,2027-03
R027249,H02051,Турксиб,43.3623,77.00869,Дымящая труба,2,U03470,0.37,1,2027-02-28,2027-02
R027250,H02051,Турксиб,43.3623,77.00869,Пень / вырубка,4,U01749,0.321,0,2026-11-30,2026-11
R027251,H02051,Турксиб,43.3623,77.00869,Асфальтированный газон,2,U03911,0.522,1,2026-09-11,2026-09
R027252,H02051,Турксиб,43.3623,77.00869,Парковка на газоне,5,U02795,0.736,1,2026-12-30,2026-12
R027253,H02051,Турксиб,43.3623,77.00869,Отсутствие озеленения,2,U03207,0.646,0,2027-03-02,2027-03
R027254,H02051,Турксиб,43.3623,77.00869,Дымящая труба,5,U01519,0.653,0,2026-12-13,2026-12
R027255,H02051,Турксиб,43.3623,77.00869,Загрязнённый арык,4,U04357,0.676,0,2026-12-25,2026-12
R027256,H02052,Турксиб,43.3623,77.01619,Стихийная свалка,3,U04146,0.491,1,2026-12-30,2026-12
R027257,H02052,Турксиб,43.3623,77.01619,Парковка на газоне,4,U01787,0.862,0,2027-06-24,2027-06
R027258,H02052,Турксиб,43.3623,77.01619,Асфальтированный газон,3,U01328,0.583,0,2027-05-19,2027-05
R027259,H02052,Турксиб,43.3623,77.01619,Переполненный бак,3,U03642,0.642,0,2027-05-15,2027-05
R027260,H02052,Турксиб,43.3623,77.01619,Хорошее место,3,U00279,0.15,0,2026-12-24,2026-12
R027261,H02052,Турксиб,43.3623,77.01619,Пень / вырубка,3,U04232,0.556,0,2027-02-16,2027-02
R027262,H02052,Турксиб,43.3623,77.01619,Пень / вырубка,3,U01146,0.734,1,2027-05-27,2027-05
R027263,H02052,Турксиб,43.3623,77.01619,Пень / вырубка,2,U01442,0.933,1,2027-02-15,2027-02
R027264,H02052,Турксиб,43.3623,77.01619,Подтопление,3,U01404,0.286,0,2027-02-03,2027-02
R027265,H02052,Турксиб,43.3623,77.01619,Стихийная свалка,2,U02784,0.335,0,2026-10-08,2026-10
R027266,H02053,Турксиб,43.3623,77.02369,Асфальтированный газон,4,U04123,0.618,0,2027-04-13,2027-04
R027267,H02053,Турксиб,43.3623,77.02369,Парковка на газоне,5,U04495,0.828,1,2026-12-07,2026-12
R027268,H02054,Турксиб,43.3623,77.03119,Загрязнённый арык,4,U01749,0.321,0,2026-11-19,2026-11
R027269,H02054,Турксиб,43.3623,77.03119,Сломанная скамейка/фонарь,5,U03494,0.253,0,2026-10-14,2026-10
R027270,H02054,Турксиб,43.3623,77.03119,Засохшее дерево,4,U02336,0.36,1,2027-02-02,2027-02
R027271,H02055,Турксиб,43.3623,77.03869,Отсутствие озеленения,3,U02507,0.862,1,2027-03-05,2027-03
R027272,H02055,Турксиб,43.3623,77.03869,Парковка на газоне,2,U00343,0.344,1,2027-02-06,2027-02
R027273,H02055,Турксиб,43.3623,77.03869,Парковка на газоне,3,U00735,0.402,0,2027-03-29,2027-03
R027274,H02055,Турксиб,43.3623,77.03869,Стихийная свалка,4,U04573,0.86,0,2027-03-18,2027-03
R027275,H02055,Турксиб,43.3623,77.03869,Засохшее дерево,3,U05193,0.15,0,2027-02-25,2027-02
R027276,H02055,Турксиб,43.3623,77.03869,Пень / вырубка,5,U03517,0.28,1,2026-10-17,2026-10
R027277,H02055,Турксиб,43.3623,77.03869,Пень / вырубка,5,U04942,0.543,1,2027-06-05,2027-06
R027278,H02055,Турксиб,43.3623,77.03869,Загрязнённый арык,4,U01173,0.15,0,2026-11-07,2026-11
R027279,H02055,Турксиб,43.3623,77.03869,Переполненный бак,2,U04869,0.222,0,2027-03-12,2027-03
R027280,H02055,Турксиб,43.3623,77.03869,Загрязнённый арык,4,U03601,0.189,1,2027-02-10,2027-02
R027281,H02055,Турксиб,43.3623,77.03869,Стихийная свалка,5,U03517,0.28,0,2026-11-16,2026-11
R027282,H02055,Турксиб,43.3623,77.03869,Стихийная свалка,5,U01573,0.244,1,2027-05-12,2027-05
R027283,H02055,Турксиб,43.3623,77.03869,Асфальтированный газон,5,U03208,0.616,1,2027-05-25,2027-05
R027284,H02055,Турксиб,43.3623,77.03869,Стихийная свалка,3,U04495,0.828,1,2027-01-08,2027-01
R027285,H02055,Турксиб,43.3623,77.03869,Асфальтированный газон,3,U03015,0.505,1,2027-02-13,2027-02
R027286,H02055,Турксиб,43.3623,77.03869,Стихийная свалка,2,U01876,0.662,1,2027-04-10,2027-04
R027287,H02055,Турксиб,43.3623,77.03869,Загрязнённый арык,3,U00964,0.647,1,2026-12-02,2026-12
R027288,H02055,Турксиб,43.3623,77.03869,Асфальтированный газон,4,U02277,0.702,1,2027-04-10,2027-04
R027289,H02056,Турксиб,43.3623,77.04618,Стихийная свалка,4,U01519,0.653,1,2027-03-04,2027-03
R027290,H02056,Турксиб,43.3623,77.04618,Подтопление,5,U00778,0.439,1,2027-02-12,2027-02
R027291,H02056,Турксиб,43.3623,77.04618,Парковка на газоне,2,U04007,0.839,1,2027-01-19,2027-01
R027292,H02056,Турксиб,43.3623,77.04618,Отсутствие озеленения,2,U02775,0.399,1,2027-02-27,2027-02
R027293,H02056,Турксиб,43.3623,77.04618,Загрязнённый арык,3,U01353,0.238,1,2027-01-20,2027-01
R027294,H02056,Турксиб,43.3623,77.04618,Пень / вырубка,1,U04865,0.42,1,2027-01-19,2027-01
R027295,H02056,Турксиб,43.3623,77.04618,Пень / вырубка,4,U01403,0.734,1,2026-12-14,2026-12
R027296,H02056,Турксиб,43.3623,77.04618,Пень / вырубка,5,U01863,0.853,1,2026-11-19,2026-11
R027297,H02056,Турксиб,43.3623,77.04618,Парковка на газоне,3,U04304,0.15,1,2026-09-12,2026-09
R027298,H02056,Турксиб,43.3623,77.04618,Хорошее место,4,U04437,0.15,0,2027-04-10,2027-04
R027299,H02056,Турксиб,43.3623,77.04618,Хорошее место,3,U04449,0.667,1,2027-03-03,2027-03
R027300,H02057,Турксиб,43.3623,77.05368,Отсутствие озеленения,3,U04963,0.44,0,2027-03-21,2027-03
R027301,H02057,Турксиб,43.3623,77.05368,Переполненный бак,3,U00687,0.263,0,2027-01-14,2027-01
R027302,H02057,Турксиб,43.3623,77.05368,Отсутствие озеленения,3,U03519,0.492,1,2027-05-26,2027-05
R027303,H02057,Турксиб,43.3623,77.05368,Стихийная свалка,5,U00231,0.734,0,2027-03-01,2027-03
R027304,H02057,Турксиб,43.3623,77.05368,Парковка на газоне,5,U00578,0.735,1,2027-04-29,2027-04
R027305,H02057,Турксиб,43.3623,77.05368,Асфальтированный газон,3,U03047,0.15,1,2027-03-10,2027-03
R027306,H02057,Турксиб,43.3623,77.05368,Загрязнённый арык,4,U01912,0.548,1,2027-03-09,2027-03
R027307,H02057,Турксиб,43.3623,77.05368,Пень / вырубка,1,U00427,0.371,1,2026-11-11,2026-11
R027308,H02057,Турксиб,43.3623,77.05368,Дымящая труба,1,U04733,0.416,0,2027-04-18,2027-04
R027309,H02057,Турксиб,43.3623,77.05368,Пень / вырубка,3,U00279,0.15,1,2027-01-11,2027-01
R027310,H02058,Турксиб,43.3623,77.06118,Пень / вырубка,5,U01956,0.379,0,2027-03-05,2027-03
R027311,H02058,Турксиб,43.3623,77.06118,Стихийная свалка,3,U04232,0.556,1,2026-12-22,2026-12
R027312,H02058,Турксиб,43.3623,77.06118,Отсутствие озеленения,3,U04129,0.769,1,2027-05-25,2027-05
R027313,H02058,Турксиб,43.3623,77.06118,Переполненный бак,2,U00231,0.734,0,2026-12-12,2026-12
R027314,H02058,Турксиб,43.3623,77.06118,Подтопление,4,U04070,0.627,1,2026-11-05,2026-11
R027315,H02058,Турксиб,43.3623,77.06118,Асфальтированный газон,5,U01720,0.614,1,2027-02-11,2027-02
R027316,H02058,Турксиб,43.3623,77.06118,Асфальтированный газон,4,U01749,0.321,0,2026-12-04,2026-12
R027317,H02058,Турксиб,43.3623,77.06118,Загрязнённый арык,4,U00500,0.636,0,2027-03-28,2027-03
R027318,H02058,Турксиб,43.3623,77.06118,Пень / вырубка,5,U00631,0.64,1,2027-02-11,2027-02
R027319,H02058,Турксиб,43.3623,77.06118,Сломанная скамейка/фонарь,1,U02755,0.525,0,2027-04-27,2027-04
R027320,H02058,Турксиб,43.3623,77.06118,Загрязнённый арык,4,U03705,0.529,1,2027-02-14,2027-02
R027321,H02058,Турксиб,43.3623,77.06118,Дымящая труба,2,U03517,0.28,0,2027-04-11,2027-04
R027322,H02058,Турксиб,43.3623,77.06118,Загрязнённый арык,3,U03655,0.23,1,2026-10-09,2026-10
R027323,H02058,Турксиб,43.3623,77.06118,Подтопление,5,U00115,0.391,0,2027-01-28,2027-01
R027324,H02058,Турксиб,43.3623,77.06118,Переполненный бак,3,U00675,0.593,1,2027-05-27,2027-05
R027325,H02058,Турксиб,43.3623,77.06118,Переполненный бак,2,U02837,0.707,1,2027-01-19,2027-01
R027326,H02058,Турксиб,43.3623,77.06118,Стихийная свалка,5,U04079,0.207,0,2027-01-07,2027-01
R027327,H02058,Турксиб,43.3623,77.06118,Подтопление,3,U04672,0.835,1,2027-04-01,2027-04
R027328,H02058,Турксиб,43.3623,77.06118,Асфальтированный газон,5,U03047,0.15,0,2027-02-09,2027-02
R027329,H02058,Турксиб,43.3623,77.06118,Пень / вырубка,5,U03252,0.493,0,2026-12-15,2026-12
R027330,H02060,Турксиб,43.3623,77.07618,Засохшее дерево,4,U03369,0.172,0,2026-12-05,2026-12
R027331,H02061,Турксиб,43.3623,77.08367,Парковка на газоне,4,U04495,0.828,1,2027-04-28,2027-04
R027332,H02062,Турксиб,43.3623,77.09117,Переполненный бак,4,U03947,0.617,1,2027-01-11,2027-01
R027333,H02062,Турксиб,43.3623,77.09117,Пень / вырубка,3,U00042,0.84,1,2027-04-22,2027-04
